state2,confirmed,deaths,incidenceRate,fatalityRate
North Carolina,2610,55,10676.59331,2.107279693
North Carolina,2183,41,8024.8502,1.878149336
North Carolina,2151,20,12251.52361,0.929800093
North Carolina,4704,97,10009.78848,2.06207483
North Carolina,1785,44,9421.01652,2.464985994
North Carolina,3345,42,10222.48029,1.255605381
North Carolina,9262,153,6485.086122,1.651911034
North Carolina,17967,322,6878.874081,1.792174542
North Carolina,10074,159,11133.33702,1.578320429
North Carolina,22156,260,10235.94037,1.173497021
North Carolina,9445,110,11493.34372,1.164637374
North Carolina,684,5,6294.285451,0.730994152
North Carolina,5219,55,7512.270954,1.053841732
North Carolina,2187,29,9675.278712,1.326017375
North Carolina,19671,307,12328.97318,1.560673072
North Carolina,4736,89,6359.607896,1.879222973
North Carolina,2615,34,9139.521879,1.300191205
North Carolina,1485,23,10650.50563,1.548821549
North Carolina,794,18,7069.717746,2.267002519
North Carolina,11586,227,11828.84621,1.959261177
North Carolina,6379,151,11492.03718,2.367142185
North Carolina,9414,127,9216.851545,1.3490546
North Carolina,29695,311,8850.731277,1.047314363
North Carolina,1574,16,5669.416129,1.016518424
North Carolina,2147,10,5801.291578,0.465766185
North Carolina,16894,193,10079.41101,1.142417426
North Carolina,4151,38,9688.185595,0.915442062
North Carolina,6329,137,10774.41651,2.164638964
North Carolina,25570,225,7953.640571,0.879937427
North Carolina,5658,113,10992.38421,1.997172146
North Carolina,36617,388,9578.205313,1.059617118
North Carolina,7030,51,10088.25429,0.725462304
North Carolina,26941,437,11998.89547,1.622063027
North Carolina,749,13,6478.117973,1.73564753
North Carolina,619,12,7333.254354,1.938610662
North Carolina,5991,83,9911.817746,1.385411451
North Carolina,2383,47,11310.45612,1.972303819
North Carolina,48278,713,8987.404454,1.476863167
North Carolina,5653,112,11303.73925,1.981248894
North Carolina,11876,177,8733.894217,1.490400808
North Carolina,4456,96,7150.536772,2.154398564
North Carolina,10276,161,8751.713977,1.566757493
North Carolina,2111,64,8915.825485,3.031738513
North Carolina,4827,56,8739.182388,1.160140874
North Carolina,672,9,13611.50496,1.339285714
North Carolina,19095,219,10502.9537,1.146897093
North Carolina,3625,56,8250.261732,1.544827586
North Carolina,22010,223,10514.04659,1.013175829
North Carolina,891,28,9459.60293,3.142536476
North Carolina,6104,80,9880.380064,1.31061599
North Carolina,6182,117,11049.34851,1.892591394
North Carolina,10230,86,11880.01533,0.840664712
North Carolina,3155,40,8798.594456,1.267828843
North Carolina,1603,42,7368.421053,2.620087336
North Carolina,2281,44,10164.88414,1.928978518
North Carolina,5292,63,11565.6963,1.19047619
North Carolina,113520,970,10223.74806,0.854474982
North Carolina,1466,16,9796.845763,1.091405184
North Carolina,3348,96,12321.05399,2.867383513
North Carolina,8977,190,8898.691515,2.116519996
North Carolina,11630,194,12333.24143,1.668099742
North Carolina,19426,168,8284.962448,0.864820344
North Carolina,1890,60,9700.764769,3.174603175
North Carolina,17501,149,8841.657489,0.851379921
North Carolina,8569,101,5771.303106,1.178667289
North Carolina,1120,13,8800.880088,1.160714286
North Carolina,3426,84,8602.852551,2.451838879
North Carolina,5520,69,8753.56803,1.25
North Carolina,1023,12,7598.60358,1.173020528
North Carolina,3450,71,8736.388959,2.057971014
North Carolina,20243,96,11199.94246,0.474238008
North Carolina,1495,29,7213.858329,1.939799331
North Carolina,15197,231,10577.93369,1.520036849
North Carolina,4735,97,10562.35919,2.048574446
North Carolina,16645,244,12742.58373,1.465905677
North Carolina,7777,121,8545.214812,1.555869873
North Carolina,17070,306,12013.68166,1.792618629
North Carolina,7408,213,11051.93275,2.875269978
North Carolina,8009,113,12606.4441,1.410912723
North Carolina,3852,86,11061.65465,2.232606438
North Carolina,7916,134,12603.89135,1.692774128
North Carolina,4174,80,9155.315742,1.916626737
North Carolina,8364,166,11651.78385,1.984696318
North Carolina,1211,17,8485.740313,1.403798514
North Carolina,2402,33,6985.604188,1.373855121
North Carolina,323,6,8042.828685,1.857585139
North Carolina,0,0,,
North Carolina,24694,225,10295.21511,0.911152507
North Carolina,4985,87,11193.44336,1.745235707
North Carolina,88954,728,8001.18011,0.818400522
North Carolina,1806,20,9153.10932,1.107419712
North Carolina,1115,31,9628.670121,2.780269058
North Carolina,4815,31,8571.123413,0.643821391
North Carolina,11348,246,9216.200632,2.167782869
North Carolina,6835,115,9990.937262,1.682516459
North Carolina,9781,179,11957.06654,1.830078724
North Carolina,4109,51,10908.75302,1.241177902
North Carolina,1636,28,9054.181194,1.711491443
North Dakota,270,3,12184.11552,1.111111111
North Dakota,1419,31,13624.57993,2.184637068
North Dakota,1100,19,16100.70258,1.727272727
North Dakota,54,0,5818.965517,0
North Dakota,720,20,11461.31805,2.777777778
North Dakota,404,5,13359.78836,1.237623762
North Dakota,248,2,11725.76832,0.806451613
North Dakota,15916,192,16644.00895,1.20633325
North Dakota,24681,209,13566.72878,0.846805235
North Dakota,432,5,11483.25359,1.157407407
North Dakota,799,33,16399.8358,4.130162703
North Dakota,187,2,8259.717314,1.069518717
North Dakota,389,7,8792.947559,1.799485861
North Dakota,471,6,20594.6655,1.27388535
North Dakota,432,13,13329.21938,3.009259259
North Dakota,600,19,18691.58879,3.166666667
North Dakota,260,3,14764.33844,1.153846154
North Dakota,10685,77,15384.94766,0.720636406
North Dakota,211,7,9278.80387,3.317535545
North Dakota,330,2,14791.57329,0.606060606
North Dakota,332,4,13285.31413,1.204819277
North Dakota,273,10,11008.06452,3.663003663
North Dakota,536,17,13247.652,3.171641791
North Dakota,265,10,14324.32432,3.773584906
North Dakota,651,23,11331.59269,3.533026114
North Dakota,347,7,13896.67601,2.017291066
North Dakota,1411,13,9391.640043,0.921332388
North Dakota,1285,30,13597.8836,2.33463035
North Dakota,1155,10,14107.73177,0.865800866
North Dakota,5314,101,16942.99197,1.900639819
North Dakota,1364,17,12935.0403,1.246334311
North Dakota,479,15,16637.72143,3.131524008
North Dakota,158,3,8065.339459,1.898734177
North Dakota,822,11,12086.45787,1.338199513
North Dakota,549,25,13811.32075,4.553734062
North Dakota,1725,30,14975.25827,1.739130435
North Dakota,698,17,13376.77271,2.435530086
North Dakota,321,14,13794.5853,4.361370717
North Dakota,2024,17,12511.59053,0.839920949
North Dakota,2161,28,15244.07449,1.295696437
North Dakota,500,7,12827.09082,1.4
North Dakota,122,2,9277.56654,1.639344262
North Dakota,663,12,15673.75887,1.809954751
North Dakota,32,0,4266.666667,0
North Dakota,4916,51,15611.80095,1.037428804
North Dakota,193,2,10211.64021,1.03626943
North Dakota,3539,81,17093.3153,2.288782142
North Dakota,326,11,14892.64504,3.374233129
North Dakota,1048,18,13041.31409,1.717557252
North Dakota,0,31,,
North Dakota,1912,27,17968.23607,1.412133891
North Dakota,9894,196,14627.22313,1.980998585
North Dakota,457,8,11919.66615,1.750547046
North Dakota,4965,40,13208.65147,0.805639476
Ohio,2412,56,8708.209979,2.28026534
Ohio,11855,240,11582.69094,1.999156474
Ohio,4340,97,8114.576322,2.165898618
Ohio,7071,179,7271.624109,2.531466554
Ohio,5225,60,7998.224318,1.148325359
Ohio,4994,87,10938.32136,1.742090509
Ohio,6117,176,9129.033221,2.844531633
Ohio,4001,61,9212.101676,1.524618845
Ohio,38799,607,10126.74417,1.538699451
Ohio,1951,48,7249.015382,2.460276781
Ohio,3417,59,8787.450174,1.697395376
Ohio,14201,306,10591.20097,2.140694317
Ohio,20036,255,9706.047629,1.247754043
Ohio,3774,66,8992.565764,1.748807631
Ohio,8983,230,8816.976336,2.549259713
Ohio,2676,59,7311.47541,2.204783259
Ohio,4017,111,9680.917723,2.738361962
Ohio,115055,2238,9315.651233,1.89735344
Ohio,5401,129,10566.7834,2.369931494
Ohio,4302,99,11295.19259,2.278010228
Ohio,18737,136,8957.485766,0.715162513
Ohio,8038,164,10823.25694,1.990544912
Ohio,16475,205,10455.40508,1.232169954
Ohio,2847,50,9980.718668,1.756234633
Ohio,127965,1473,9718.201398,1.124526238
Ohio,4306,73,10221.7158,1.648862053
Ohio,2391,50,7997.190448,2.09117524
Ohio,6816,151,7278.241092,2.200704225
Ohio,15216,248,9006.907901,1.616719243
Ohio,3222,53,8288.102894,1.613904407
Ohio,80972,1255,9905.158947,1.525218594
Ohio,6990,132,9223.704525,1.874105866
Ohio,2741,65,8739.040332,2.3713973
Ohio,1136,38,7553.191489,3.257042254
Ohio,2725,67,10090.35029,2.458715596
Ohio,3583,66,8301.475869,1.814122244
Ohio,2192,63,7755.448627,2.828467153
Ohio,2669,102,6071.428571,3.784188835
Ohio,5501,122,9441.183538,2.199600073
Ohio,3160,54,9749.174714,1.708860759
Ohio,5648,160,8646.000765,2.76203966
Ohio,4557,112,7312.024646,2.435813035
Ohio,21077,389,9157.980265,1.817146653
Ohio,5675,103,9543.749895,1.797356828
Ohio,16597,224,9384.152616,1.307465205
Ohio,3864,77,8460.325801,1.966873706
Ohio,25516,506,8235.404234,1.939959241
Ohio,43137,826,10070.55011,1.866147391
Ohio,4425,66,9892.468311,1.468926554
Ohio,22211,607,9712.571551,2.669848273
Ohio,8622,139,13245.6639,1.600556715
Ohio,15534,274,8642.195098,1.731685335
Ohio,1473,40,6430.348802,2.715546504
Ohio,4859,85,11801.7099,1.749331138
Ohio,10804,224,10098.42317,2.054794521
Ohio,1353,44,9909.184122,3.17812269
Ohio,52281,1042,9833.040868,1.968210248
Ohio,1091,24,7519.988972,2.199816682
Ohio,2907,40,8228.600543,1.375988992
Ohio,8876,135,10295.19225,1.520955385
Ohio,1350,39,9359.400998,2.888888889
Ohio,3719,81,9177.051203,2.17800484
Ohio,1758,42,9415.167095,2.332195677
Ohio,2970,50,8219.405546,1.683501684
Ohio,8632,122,14766.4095,1.41334569
Ohio,2419,35,8710.211724,1.446878876
Ohio,13172,215,8107.542501,1.609474643
Ohio,3839,105,9390.440781,2.656941912
Ohio,4329,104,12784.61947,2.379302379
Ohio,11556,212,9538.273602,1.825891312
Ohio,6917,162,9022.252367,2.298684401
Ohio,5436,126,9289.4494,2.281089036
Ohio,6509,107,8642.483469,1.582424336
Ohio,5334,127,9666.896227,2.324709411
Ohio,4734,95,9742.745421,1.985635826
Ohio,33132,932,8939.952402,2.779789931
Ohio,48169,1006,8903.482911,2.051111711
Ohio,16447,485,8307.656561,2.900224965
Ohio,8594,251,9342.624501,2.874098208
Ohio,0,3,,
Ohio,5819,49,9864.718248,0.842069084
Ohio,2465,64,8717.948718,2.596348884
Ohio,851,17,6503.630111,1.997649824
Ohio,24514,305,10449.18628,1.236028392
Ohio,5281,110,8814.741867,2.06400303
Ohio,9066,223,7835.105004,2.426649018
Ohio,3462,78,9435.299248,2.224147891
Ohio,13256,199,10133.23956,1.463488232
Ohio,2344,56,10766.12162,2.389078498
Oklahoma,3192,43,14382.26548,1.347117794
Oklahoma,1154,7,20238.5128,0.606585789
Oklahoma,1877,26,13642.97136,1.385189132
Oklahoma,476,6,8962.530597,1.260504202
Oklahoma,2898,58,13257.69706,2.001380262
Oklahoma,1047,20,11104.04073,1.910219675
Oklahoma,6126,78,12763.82957,1.273261508
Oklahoma,3978,96,13830.7489,2.413273002
Oklahoma,17370,185,11712.27058,1.065054692
Oklahoma,6170,125,12824.50999,2.025931929
Oklahoma,5641,78,11593.39869,1.382733558
Oklahoma,1620,27,11041.43948,1.666666667
Oklahoma,214,2,10014.03837,0.934579439
Oklahoma,31263,433,11007.55597,1.38502383
Oklahoma,700,15,12738.8535,2.142857143
Oklahoma,13963,195,11563.65684,1.39654802
Oklahoma,695,16,12266.14896,2.302158273
Oklahoma,1994,18,14099.84444,0.902708124
Oklahoma,7008,164,9798.383714,2.340182648
Oklahoma,4083,104,14077.85402,2.547146706
Oklahoma,4675,94,10869.81795,2.010695187
Oklahoma,552,14,11286.03558,2.536231884
Oklahoma,357,6,9251.101322,1.680672269
Oklahoma,7813,139,12796.44916,1.779086138
Oklahoma,3620,79,13063.40442,2.182320442
Oklahoma,5980,129,10710.31988,2.157190635
Oklahoma,549,7,12670.2054,1.275045537
Oklahoma,584,22,10224.08964,3.767123288
Oklahoma,327,6,12325.66905,1.834862385
Oklahoma,420,8,11388.28633,1.904761905
Oklahoma,1254,17,9931.100024,1.355661882
Oklahoma,1242,29,9353.113939,2.334943639
Oklahoma,3130,56,12759.88585,1.78913738
Oklahoma,704,16,11729.42353,2.272727273
Oklahoma,1381,37,12458.27695,2.679217958
Oklahoma,5335,128,12253.66347,2.399250234
Oklahoma,2058,41,13054.23406,1.992225462
Oklahoma,819,26,9405.144695,3.174603175
Oklahoma,842,13,8358.97945,1.543942993
Oklahoma,5609,67,11251.07817,1.194508825
Oklahoma,3252,72,9324.196462,2.21402214
Oklahoma,4302,64,8960.446564,1.487680149
Oklahoma,1504,22,14668.8774,1.462765957
Oklahoma,956,24,12531.13121,2.510460251
Oklahoma,2047,23,12090.24866,1.123595506
Oklahoma,4252,72,10345.49878,1.69332079
Oklahoma,5322,73,13149.18219,1.371664788
Oklahoma,3981,93,12125.3655,2.336096458
Oklahoma,2013,61,10272.50459,3.03030303
Oklahoma,2024,44,14382.15022,2.173913043
Oklahoma,9364,176,13771.19579,1.879538659
Oklahoma,1380,20,12397.80792,1.449275362
Oklahoma,1151,20,11423.1838,1.737619461
Oklahoma,1795,32,14967.06412,1.782729805
Oklahoma,87426,1301,10963.41515,1.488115664
Oklahoma,3818,81,9925.906668,2.121529597
Oklahoma,4769,78,10154.80272,1.635563011
Oklahoma,3935,69,12641.75796,1.753494282
Oklahoma,0,0,,
Oklahoma,1790,52,10930.63019,2.905027933
Oklahoma,8706,76,10645.11396,0.872961176
Oklahoma,4654,78,10661.1078,1.675977654
Oklahoma,5156,79,13467.76721,1.5321955
Oklahoma,8397,131,11567.39035,1.560080981
Oklahoma,1010,22,9102.379236,2.178217822
Oklahoma,390,12,10884.73346,3.076923077
Oklahoma,10572,193,11434.25735,1.825576996
Oklahoma,2879,78,11868.24965,2.709274053
Oklahoma,4148,56,9978.589815,1.350048216
Oklahoma,4890,105,11334.39955,2.147239264
Oklahoma,3534,34,17685.03228,0.962082626
Oklahoma,803,17,11075.86207,2.117061021
Oklahoma,75371,1112,11567.91783,1.47536851
Oklahoma,99,0,,0
Oklahoma,8169,121,10049.33017,1.48120945
Oklahoma,5242,118,10173.3072,2.251049218
Oklahoma,1087,23,9957.860022,2.115915363
Oklahoma,1207,18,13726.82816,1.491300746
Oklahoma,3170,36,15684.52823,1.135646688
Oregon,975,15,6046.886629,1.538461538
Oregon,3204,22,3443.199037,0.686641698
Oregon,18385,223,4396.358567,1.212945336
Oregon,1011,8,2513.424821,0.791295747
Oregon,1840,29,3514.535661,1.576086957
Oregon,2147,36,3329.353203,1.676758267
Oregon,1209,22,4954.105884,1.819685691
Oregon,672,10,2931.29771,1.488095238
Oregon,9689,79,4901.058212,0.815357622
Oregon,3588,78,3233.014958,2.173913043
Oregon,64,1,3347.280335,1.5625
Oregon,536,6,7445.478539,1.119402985
Oregon,394,8,5329.365616,2.030456853
Oregon,1205,32,5153.536909,2.65560166
Oregon,11283,145,5106.723876,1.285119206
Oregon,2326,38,9433.044043,1.633705933
Oregon,3488,72,3986.87805,2.064220183
Oregon,4699,73,6886.192444,1.553522026
Oregon,463,7,5883.848011,1.51187905
Oregon,13560,154,3549.115731,1.135693215
Oregon,1403,21,2808.134182,1.496792587
Oregon,5369,77,4137.989503,1.434159061
Oregon,3570,63,11677.7338,1.764705882
Oregon,22936,318,6594.253316,1.38646669
Oregon,1135,16,9781.952943,1.40969163
Oregon,39640,606,4876.638515,1.528758829
Oregon,3889,53,4517.627926,1.362818205
Oregon,63,1,3539.325843,1.587301587
Oregon,664,4,2455.984613,0.602409639
Oregon,8427,86,10810.77614,1.020529251
Oregon,0,0,,
Oregon,1468,23,5470.467673,1.566757493
Oregon,189,5,2622.08657,2.645502646
Oregon,1424,28,5336.931265,1.966292135
Oregon,26394,238,4387.358874,0.901720088
Oregon,34,1,2552.552553,2.941176471
Oregon,4655,78,4346.405229,1.675617615
Pennsylvania,9581,183,9301.129028,1.910030268
Pennsylvania,101378,1984,8336.698066,1.957032098
Pennsylvania,5981,144,9239.205994,2.407624143
Pennsylvania,15433,384,9414.441618,2.488174691
Pennsylvania,4651,138,9712.245239,2.967103849
Pennsylvania,48055,1033,11410.04454,2.149620227
Pennsylvania,13446,339,11036.78106,2.521195895
Pennsylvania,6064,90,10052.55044,1.484168865
Pennsylvania,60604,1302,9646.171232,2.148373045
Pennsylvania,17498,417,9314.730135,2.383129501
Pennsylvania,14647,432,11250.30724,2.949409435
Pennsylvania,303,7,6813.58219,2.310231023
Pennsylvania,6367,171,9920.226855,2.685723261
Pennsylvania,16864,224,10385.19568,1.328273245
Pennsylvania,40680,814,7748.733783,2.000983284
Pennsylvania,3184,92,8283.469483,2.889447236
Pennsylvania,8593,147,10842.21816,1.710694752
Pennsylvania,3682,66,9530.958791,1.792504074
Pennsylvania,5855,133,9012.683948,2.271562767
Pennsylvania,7465,151,8820.853372,2.02277294
Pennsylvania,20422,524,8060.149189,2.565860347
Pennsylvania,25969,549,9331.330691,2.11405907
Pennsylvania,52165,1391,9204.283393,2.666538867
Pennsylvania,2864,39,9575.392845,1.361731844
Pennsylvania,21055,416,7806.011982,1.975777725
Pennsylvania,13228,322,10232.52936,2.43423042
Pennsylvania,1431,21,19746.10184,1.467505241
Pennsylvania,15325,370,9885.374806,2.414355628
Pennsylvania,1359,15,9353.062629,1.103752759
Pennsylvania,3308,40,9129.798802,1.209189843
Pennsylvania,5113,132,11325.97909,2.581654606
Pennsylvania,6361,176,7566.043795,2.766860557
Pennsylvania,3332,99,7672.999424,2.971188475
Pennsylvania,2134,87,8617.695756,4.076850984
Pennsylvania,18446,474,8797.466543,2.5696628
Pennsylvania,55156,1155,10106.9405,2.094060483
Pennsylvania,7593,211,8879.455515,2.77887528
Pennsylvania,16126,291,11372.91686,1.804539253
Pennsylvania,39643,856,10734.1099,2.159271498
Pennsylvania,31823,813,10025.61299,2.554755994
Pennsylvania,11878,287,10483.7642,2.416231689
Pennsylvania,3777,72,9297.230769,1.906274821
Pennsylvania,9618,258,8789.662231,2.682470368
Pennsylvania,5397,178,11697.51615,3.29812859
Pennsylvania,14709,317,8638.582025,2.15514311
Pennsylvania,70105,1719,8437.084419,2.452036231
Pennsylvania,2011,67,11031.26714,3.331675783
Pennsylvania,35710,712,11697.26649,1.993839261
Pennsylvania,9633,357,10604.00911,3.706010589
Pennsylvania,3828,100,8272.821577,2.612330199
Pennsylvania,153308,3682,9678.144317,2.401701151
Pennsylvania,3993,54,7154.759985,1.352366642
Pennsylvania,1181,23,7146.314898,1.947502117
Pennsylvania,14729,408,10419.57003,2.770045488
Pennsylvania,3660,85,9065.689091,2.322404372
Pennsylvania,8002,213,10894.93104,2.661834541
Pennsylvania,434,20,7154.632377,4.608294931
Pennsylvania,2641,62,6548.799841,2.347595608
Pennsylvania,3059,108,7536.153334,3.530565544
Pennsylvania,0,0,,
Pennsylvania,6128,88,13641.11925,1.436031332
Pennsylvania,4067,96,8026.762454,2.360462257
Pennsylvania,2623,103,6692.863157,3.926801372
Pennsylvania,17795,302,8602.228507,1.697105929
Pennsylvania,4105,80,7992.44563,1.948842875
Pennsylvania,34150,769,9787.932897,2.251830161
Pennsylvania,1979,54,7385.981936,2.728650834
Pennsylvania,46429,813,10339.19895,1.751060759
Rhode Island,5153,144,10629.34466,2.794488647
Rhode Island,18715,364,11391.30329,1.944963933
Rhode Island,6891,41,8395.263273,0.594978958
Rhode Island,98724,1978,15451.43372,2.003565496
Rhode Island,12380,15,,0.121163166
Rhode Island,10032,170,7988.72405,1.694577352
South Carolina,2598,41,10592.40837,1.578137028
South Carolina,17521,229,10253.87425,1.307003025
South Carolina,948,15,10911.60221,1.582278481
South Carolina,23201,527,11454.0033,2.271453817
South Carolina,1592,51,11318.07195,3.203517588
South Carolina,2600,57,12460.462,2.192307692
South Carolina,17066,209,8882.897326,1.224657213
South Carolina,17894,201,7851.448178,1.123281547
South Carolina,1336,37,9180.237752,2.769461078
South Carolina,43814,511,10649.82037,1.166293879
South Carolina,6155,156,10741.7103,2.534524777
South Carolina,4264,76,13224.16574,1.782363977
South Carolina,4887,105,10705.36692,2.148557397
South Carolina,3459,114,10250.40747,3.295750217
South Carolina,3678,129,9761.92372,3.507340946
South Carolina,8562,179,12852.38224,2.09063303
South Carolina,4403,85,14446.01201,1.930501931
South Carolina,18214,222,11187.34222,1.218842649
South Carolina,3161,44,11595.74468,1.391964568
South Carolina,2413,83,10797.86996,3.439701616
South Carolina,17888,420,12934.8557,2.347942755
South Carolina,6772,140,10804.08424,2.06733609
South Carolina,75203,1020,14364.27259,1.35632887
South Carolina,8275,172,11686.03748,2.078549849
South Carolina,1930,51,10040.5785,2.642487047
South Carolina,39337,580,11109.60486,1.474438823
South Carolina,2410,47,8013.833006,1.950207469
South Carolina,7551,141,11346.18563,1.867302344
South Carolina,10891,169,11111.90466,1.551739969
South Carolina,7499,170,11110.78186,2.266968929
South Carolina,1926,64,11445.21036,3.322949117
South Carolina,33693,490,11277.99163,1.454308017
South Carolina,3537,107,11537.33242,3.025162567
South Carolina,3460,56,13247.56873,1.61849711
South Carolina,1030,28,10884.49752,2.718446602
South Carolina,5105,106,13280.43704,2.07639569
South Carolina,9842,135,12372.71516,1.371672424
South Carolina,9887,253,11473.16507,2.558915748
South Carolina,19022,301,14991.64591,1.582378299
South Carolina,47167,571,11344.7935,1.210592151
South Carolina,1828,51,8928.833097,2.789934354
South Carolina,41816,820,13076.28563,1.960971877
South Carolina,10508,208,9846.234574,1.979444233
South Carolina,0,0,,
South Carolina,3168,83,11597.59848,2.619949495
South Carolina,4106,100,13520.81138,2.435460302
South Carolina,31909,385,11356.36471,1.206556144
South Dakota,475,15,17266.44856,3.157894737
South Dakota,2965,40,16067.84805,1.349072513
South Dakota,391,9,11619.61367,2.301790281
South Dakota,1555,28,22532.96624,1.800643087
South Dakota,4231,37,12062.03495,0.874497755
South Dakota,5631,95,14498.31355,1.687089327
South Dakota,717,10,13535.96375,1.394700139
South Dakota,426,13,21712.53823,3.051643192
South Dakota,1081,20,10365.32745,1.85013876
South Dakota,131,4,9520.348837,3.053435115
South Dakota,1383,22,14883.77099,1.590744758
South Dakota,463,5,12392.93362,1.079913607
South Dakota,1931,15,13724.23596,0.776799586
South Dakota,4647,82,16591.09572,1.764579298
South Dakota,480,12,11747.43025,2.5
South Dakota,874,12,9741.417744,1.372997712
South Dakota,3245,66,16409.60809,2.033898305
South Dakota,709,29,13071.53392,4.090267983
South Dakota,531,9,12204.09101,1.694915254
South Dakota,1475,29,25033.94433,1.966101695
South Dakota,455,9,15576.85724,1.978021978
South Dakota,513,14,13397.75398,2.729044834
South Dakota,602,16,8967.674661,2.657807309
South Dakota,372,13,16180.94824,3.494623656
South Dakota,1057,42,14988.6557,3.973509934
South Dakota,586,30,14002.38949,5.119453925
South Dakota,265,10,13954.71301,3.773584906
South Dakota,799,39,12962.3621,4.881101377
South Dakota,364,6,11407.08242,1.648351648
South Dakota,388,4,11236.60585,1.030927835
South Dakota,97,1,7473.035439,1.030927835
South Dakota,2522,41,14390.04907,1.625693894
South Dakota,920,28,12618.29653,3.043478261
South Dakota,141,1,10837.81706,0.709219858
South Dakota,291,14,8702.15311,4.810996564
South Dakota,281,16,13959.26478,5.693950178
South Dakota,93,0,10299.00332,0
South Dakota,818,18,16562.0571,2.200488998
South Dakota,1387,20,10838.47777,1.441961067
South Dakota,3004,47,11623.58768,1.564580559
South Dakota,8711,77,14250.42534,0.883939846
South Dakota,658,11,17402.80349,1.671732523
South Dakota,375,6,7598.784195,1.6
South Dakota,809,25,14482.63516,3.090234858
South Dakota,247,4,10382.51366,1.619433198
South Dakota,2788,31,9840.463081,1.111908178
South Dakota,261,2,12663.75546,0.766283525
South Dakota,307,10,13853.79061,3.25732899
South Dakota,31709,363,16418.13456,1.144785392
South Dakota,666,20,10127.73723,3.003003003
South Dakota,2120,49,14953.79841,2.311320755
South Dakota,13844,200,12167.87519,1.444669171
South Dakota,359,14,12530.54101,3.899721448
South Dakota,392,4,18207.15281,1.020408163
South Dakota,1376,41,13238.40677,2.979651163
South Dakota,345,3,14718.43003,0.869565217
South Dakota,844,26,13237.13927,3.08056872
South Dakota,354,2,11426.72692,0.564971751
South Dakota,144,3,10352.26456,2.083333333
South Dakota,1234,32,12125.38076,2.593192869
South Dakota,755,17,13876.12571,2.251655629
South Dakota,1181,57,14086.35496,4.82641829
South Dakota,0,0,,
South Dakota,2227,43,13978.15717,1.930848675
South Dakota,772,15,14204.23183,1.943005181
South Dakota,3109,34,13627.59709,1.093599228
South Dakota,344,9,12481.85776,2.61627907
Tennessee,8836,172,11478.60428,1.946582164
Tennessee,6550,130,13175.62811,1.984732824
Tennessee,1682,42,10408.41584,2.497027348
Tennessee,2190,11,14537.97132,0.502283105
Tennessee,15632,196,11745.61193,1.25383828
Tennessee,15205,153,14064.37887,1.006247945
Tennessee,4202,63,10546.6593,1.499286054
Tennessee,1936,32,13189.80788,1.652892562
Tennessee,3659,83,13177.51287,2.268379339
Tennessee,6702,159,11884.87525,2.372426141
Tennessee,4607,56,11328.59567,1.215541567
Tennessee,2172,51,12557.09082,2.348066298
Tennessee,3202,74,10019.08696,2.31105559
Tennessee,1102,30,14471.43795,2.722323049
Tennessee,4538,100,12604.15509,2.203613927
Tennessee,6953,125,12301.84006,1.797785129
Tennessee,2042,49,14349.96486,2.399608227
Tennessee,6823,138,11273.95902,2.022570717
Tennessee,90184,952,12992.11691,1.055619622
Tennessee,2826,54,13792.0937,1.910828025
Tennessee,1602,39,13735.74552,2.434456929
Tennessee,6910,114,12808.63053,1.649782923
Tennessee,5457,107,14685.54052,1.960784314
Tennessee,5158,83,12539.80989,1.609150834
Tennessee,2442,48,13183.60957,1.965601966
Tennessee,5177,90,12265.44731,1.738458567
Tennessee,6616,147,13465.49162,2.221886336
Tennessee,4027,101,13667.52647,2.508070524
Tennessee,2653,49,11376.50086,1.846965699
Tennessee,7978,159,11550.76807,1.992980697
Tennessee,1795,35,13368.58569,1.949860724
Tennessee,8639,174,13304.27819,2.014122005
Tennessee,45058,501,12250.54649,1.111900217
Tennessee,603,12,9108.761329,1.990049751
Tennessee,3549,65,14167.66467,1.831501832
Tennessee,3599,68,14030.09512,1.889413726
Tennessee,6283,112,11064.34685,1.782587936
Tennessee,2711,62,15666.89783,2.286978975
Tennessee,3840,77,13657.21805,2.005208333
Tennessee,3248,76,10041.73752,2.339901478
Tennessee,2864,46,11375.00993,1.606145251
Tennessee,1108,33,13510.54749,2.97833935
Tennessee,1868,28,10052.73921,1.498929336
Tennessee,1331,36,11293.05956,2.704733283
Tennessee,6281,125,11525.82806,1.99012896
Tennessee,2439,39,13711.49089,1.59901599
Tennessee,51688,639,10990.12785,1.236263736
Tennessee,1714,26,24429.87457,1.516919487
Tennessee,3238,48,12632.15386,1.482396541
Tennessee,6035,92,13671.78651,1.524440762
Tennessee,1591,26,12968.69905,1.634192332
Tennessee,4369,66,12713.14671,1.510643168
Tennessee,6220,70,11504.03196,1.125401929
Tennessee,3645,78,14815.86863,2.139917695
Tennessee,11393,241,11627.40856,2.115333977
Tennessee,3153,47,10907.39267,1.490643831
Tennessee,4222,58,12282.18182,1.373756514
Tennessee,13603,173,14112.89904,1.271778284
Tennessee,6594,101,12257.87263,1.531695481
Tennessee,2856,54,11115.43551,1.890756303
Tennessee,1408,25,11334.72871,1.775568182
Tennessee,5926,97,12731.76496,1.636854539
Tennessee,20732,229,9919.949472,1.104572641
Tennessee,1018,17,15690.50555,1.669941061
Tennessee,2525,39,11797.41158,1.544554455
Tennessee,4589,97,15261.56507,2.113750272
Tennessee,17866,100,,0.559722378
Tennessee,3033,61,13636.97675,2.011210023
